Year,Date,Site,Box,Attempt,Species.J,Nest,yr,Nest.ID,Nestl.ID,Meas.day,Meas.age,tarsus,Sample.no,comments,Hem,Tarsus,Wing.Cord,Bird.Weight,Letter,Banding.Time,First,Year_1,Date_1,Site_1,Box_1,Attempt_1,Species_1,Nest.ID_1,Lat,Long,Vid.,X33,Blowflies,mites,lice,Parasites,Clutch.size.Min,Clutch.Max,Nest.Attempt,Nestling.Min,Nestling.Max,X43,hatch.success,fledge.success,Survival,DEAD.IN.NEST,Malaise.Start,Malaise.End,Malaise.Mass,Nestling.Color,Comments,First.egg,Inc.start,Exp.hatch,hatch,J.day.J,Exp.Band,Band,Expledge,Fledgeail.date,J.dayledge,days.in.nest,band.#,M1,M1.age,M1.tarsus,N1.date.2,N1.age.2,N1.tarsus.2,N1.date.3,N1.age.3,N1.tarsus.3,Moist.Inc.L,Moist.Inc.C,Moist.Inc.R,Moist.d1.L,Moist.d1.C,Moist.d1.R,Moist.band.L,Moist.band.C,Moist.band.R,X83,Site_2,Point,X86,Species_2,Date_2,nestl.d,BF,Ht.max,Ht.min,Legnth,Width,X95,X96,depth.max,depth.min,diam.max,diam.min,mass,inc.temp,hatch.temp,nestling.temp,av.diff,inc.d.av,inc.n.av,inc.b.d,inc.b.n,min.inc,max.inc,hatch.d.av,hatch.n.av,X114,X115,hatch.min,hatch.max,nestl.d.av,nestl.n.av,nestl.base.day,nestl.base.n,nestl.min,nestl.max,CV,CV.inc,CV.hatch,CV.nestl,Crit.av.n,Crit.av.d,Date.collect,P.pine,P.grass,Peathers,P.excrement,P.leaf,P.hair,P.other,feat.cov,feat.num,mass_1,av.humid,Nest.ID_2,nest.volume,hema.1,hema.2,hema.3,hema.4,hema.5,hema.max,hema.min,hema.av,CV.hema,Insect.mass,Nest.ID_3,mass.adj,adj.P.grass,adj.P.pine,adj.Peathers,adj.P.leaf,adj.P.hair,adj.P.moss,Malaise.Start_1,Malaise.End_1,D1.Tmin,D1.Tmax,D2.Tmin,D2.Tmax,D3.Tmin,D3.Tmax,D1.Prec,D2.Prec,D3.Prec,Ter.area,Ter.Dist.,Plate,Well.1,Absorbance.Well.1,Well.2,Absorbance.Well.2,Order,Avg,PBinding,Eqn,CORT,CorrectedCORT,Asym,xmid,K,Year.R,Date.R,Site.R,Box.R,Attempt.R,Species.R,Year_2,Nest.R,Meas.day.R,Meas.age.R,tarsus.R,X12,Nestl.ID_1,Hem.R,Year_1.R,Date_1.R,Site_1.R,Box_1.R,Attempt_1.R,Species_1.R,Nest.ID_1.R,Lat.R,Long.R,Vid,X25,Blowflies.R,mites.R,lice.R,Female.ID,Male.ID,Direction,Clutch.size.Min.R,Clutch.Max.R,Nest.Attempt.R,Nestling.Min.R,Nestling.Max.R,hatch.success.R,fledge.success.R,Survival.R,DEAD IN NEST,Malaise.Start.R,Malaise.End.R,Malaise Mass,Nestling.Color.R,Loc.desription,Comments.R,First.egg.R,Inc.start.R,Exp.hatch.R,hatch.R,J.day.R,Exp.Band.R,Band.R,Expledge.R,Fledgeail.date.R,band #,M1.R,M1.age.R,M1.tarsus.R,N1.date.2.R,N1.age.2.R,N1.tarsus.2.R,N1.date.3.R,N1.age.3.R,N1.tarsus.3.R,ARTH.MASS,Moist.Inc.L.R,Moist.Inc.C.R,Moist.Inc.R.R,Moist.d1.L.R,Moist.d1.C.R,Moist.d1.R.R,Moist.band.L.R,Moist.band.C.R,Moist.band.R.R,X76,Site_2.R,Point.R,X79,Species_2.R,Date_2.R,nestl.d.R,BF.R,X84,Ht.max.R,Ht.min.R,Legnth.R,Width.R,depth.max.R,depth.min.R,diam.max.R,diam.min.R,mass.R,inc.temp.R,hatch.temp.R,nestling.temp.R,inc.d. av,inc.n. av,min.inc.R,max.inc.R,hatch.d.av.R,hatch.n.av.R,hatch.min.R,hatch.max.R,nestl.d.av.R,nestl.n.av.R,nestl.min.R,nestl.max.R,Malaise.Start_1.R,Malaise.End_1.R,D1.Tmin.R,D1.Tmax.R,D2.Tmin.R,D2.Tmax.R,D3.Tmin.R,D3.Tmax.R,D1.Prec.R,D2.Prec.R,D3.Prec.R,Ter.area.R,Ter.Dist..R,Species.V,Nest.day,Nestl.day,J.day.V,Time.Start,Sum.Duration,Min,Male.Trip,Male.Trip.min,Total.M.Time,M.minutes,M.perc,Female.Trip,Female.Trip.min,Total.F.Time,F.minutes,F.perc,Unknown.Trip,Unknown.Trip.min,Total.U.time,U.minutes,U.perc,Total.Trip,Total.Trip.min,Total.minutes,T.perc,Jday.S,volume,arth.T,mass.A,Year.A,Acari.N,Blattodea.N,Coleoptera.N,Collembola.N,Diptera.N,Ephemeroptera.N,Hemiptera.N,Heteroptera.N,Hymenoptera.N,Ixodida.N,Lepidoptera.N,Mantodea.N,Mecoptera.N,Neuroptera.N,Nymphodea.N,Odonata.N,Opiliones.N,Orthoptera.N,Parasitoformes.N,Plecoptera.N,Spider.N,Trichoptera.N,Zygoptera.N,Total,p.lep,p.orth,p.cole,p.spi,p.dip,p.odo,Acari.V,Blattodea.V,Coleoptera.V,Collembola.V,Diptera.V,Ephemeroptera.V,Hemiptera.V,Heteroptera.V,Hymenoptera.V,Ixodida.V,Lepidoptera.V,Mantodea.V,Mecoptera.V,Neuroptera.V,Nymphodea.V,Odonata.V,Opiliones.V,Orthoptera.V,Parasitoformes.V,Plecoptera.V,Spider.V,Trichoptera.V,Zygoptera.V,V.Total,vp.lep,vp.orth,vp.cole,vp.spi,vp.dip,vp.odo,size.1,size.2,size.3,size.4,size.5,Vol.1,Vol.2,Vol.3,Vol.4,Vol.5,div,even,Bandage
2019,4/19/2019,Wren,12,1,TRES,W12.1,19,W12.1.19,L3-594,25-May,5,10,322,,44,12.5,48,20,1C,9:51:00,,2019,4/19/2019,Wren,12,1,TRES,W12.1,39.309502,-82.179558,missing past 6.4,moved,No,No,No,No,5,5,1,4,5,,1,0.8,0.8,,21-May,23-May,0.87,AY,,3-May,15-May,,5/21/2019,141,5.30.,,,10-Jun,,,160188,25-May,5,9.5,28-May,8,11.95,31-May,11,12.5,,,,0.8,0.6,0.1,1.2,1.6,1.2,,W,12,1,TRES,6.10.19,21,,3.25,3,11.5,11,,,,,,,78,25.35915393,20.31805556,30.25709712,,28.63131034,26.07014388,,,14.5,36.875,30.63382718,27.51862336,,,14.5,30.875,31.33204782,28.4742385,,,14.5,40.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21-May,23-May,8,9,20,20,30,27,0,0,0,2254.24,52.19,,,,,,,,,,,,13.11641,2.808494,0.3968194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRES,3.5,nestl.3.4,143,7:25:24,0.071157407,102.4666667,15,0.14638907,0.411111111,9.866666667,0.096291477,15,0.14638907,2.230555556,53.53333333,0.522446324,0,0,0,0,0,30,0.292778139,63.4,0.618737801,141,402.705,201,1.1615,2019,0,0,2,0,171,0,9,0,15,0,4,0,0,0,0,0,0,0,0,0,0,0,0,201,0.019900498,0,0.009950249,0,0.850746269,0,0,0,17.27,0,623.09375,0,23.55,0,173.485,0,76.5375,0,0,0,0,0,0,0,0,0,0,0,0,913.93625,0.0837449,0,0.018896285,0,0.681769379,0,0,195,9,0,0,0,750.65625,233.93,0,0,0.5940924,0.369130362,8
2019,4/19/2019,Wren,12,1,TRES,W12.1,19,W12.1.19,L3-594,25-May,5,10,322,,44,12.5,48,20,1C,9:51:00,,2019,4/19/2019,Wren,12,1,TRES,W12.1,39.309502,-82.179558,missing past 6.4,moved,No,No,No,No,5,5,1,4,5,,1,0.8,0.8,,21-May,23-May,0.87,AY,,3-May,15-May,,5/21/2019,141,5.30.,,,10-Jun,,,160188,25-May,5,9.5,28-May,8,11.95,31-May,11,12.5,,,,0.8,0.6,0.1,1.2,1.6,1.2,,W,12,1,TRES,6.10.19,21,,3.25,3,11.5,11,,,,,,,78,25.35915393,20.31805556,30.25709712,,28.63131034,26.07014388,,,14.5,36.875,30.63382718,27.51862336,,,14.5,30.875,31.33204782,28.4742385,,,14.5,40.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21-May,23-May,8,9,20,20,30,27,0,0,0,2254.24,52.19,,,,,,,,,,,,13.11641,2.808494,0.3968194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRES,5.5,nestl.5.6,145,7:04:30,0.065972222,95,20,0.210526316,0.426388889,10.23333333,0.107719298,13,0.136842105,1.630555556,39.13333333,0.411929825,3,0.031578947,0.172222222,4.133333333,0.043508772,36,0.378947368,53.5,0.563157895,141,402.705,201,1.1615,2019,0,0,2,0,171,0,9,0,15,0,4,0,0,0,0,0,0,0,0,0,0,0,0,201,0.019900498,0,0.009950249,0,0.850746269,0,0,0,17.27,0,623.09375,0,23.55,0,173.485,0,76.5375,0,0,0,0,0,0,0,0,0,0,0,0,913.93625,0.0837449,0,0.018896285,0,0.681769379,0,0,195,9,0,0,0,750.65625,233.93,0,0,0.5940924,0.369130362,8
2019,4/19/2019,Wren,12,1,TRES,W12.1,19,W12.1.19,L3-594,25-May,5,10,322,,44,12.5,48,20,1C,9:51:00,,2019,4/19/2019,Wren,12,1,TRES,W12.1,39.309502,-82.179558,missing past 6.4,moved,No,No,No,No,5,5,1,4,5,,1,0.8,0.8,,21-May,23-May,0.87,AY,,3-May,15-May,,5/21/2019,141,5.30.,,,10-Jun,,,160188,25-May,5,9.5,28-May,8,11.95,31-May,11,12.5,,,,0.8,0.6,0.1,1.2,1.6,1.2,,W,12,1,TRES,6.10.19,21,,3.25,3,11.5,11,,,,,,,78,25.35915393,20.31805556,30.25709712,,28.63131034,26.07014388,,,14.5,36.875,30.63382718,27.51862336,,,14.5,30.875,31.33204782,28.4742385,,,14.5,40.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21-May,23-May,8,9,20,20,30,27,0,0,0,2254.24,52.19,,,,,,,,,,,,13.11641,2.808494,0.3968194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRES,7.5,nestl.7.8,147,,0.066365741,95.56666667,1,0.0104639,0.052083333,1.25,0.013079874,1,0.0104639,0.013194444,0.316666667,0.003313568,46,0.481339379,1.83125,43.95,0.459888385,48,0.502267178,45.51666667,0.476281828,141,402.705,201,1.1615,2019,0,0,2,0,171,0,9,0,15,0,4,0,0,0,0,0,0,0,0,0,0,0,0,201,0.019900498,0,0.009950249,0,0.850746269,0,0,0,17.27,0,623.09375,0,23.55,0,173.485,0,76.5375,0,0,0,0,0,0,0,0,0,0,0,0,913.93625,0.0837449,0,0.018896285,0,0.681769379,0,0,195,9,0,0,0,750.65625,233.93,0,0,0.5940924,0.369130362,8
2019,4/19/2019,Wren,12,1,TRES,W12.1,19,W12.1.19,L2-596,25-May,5,9.6,323,,43,11.43,48,18,1E,9:51:00,,2019,4/19/2019,Wren,12,1,TRES,W12.1,39.309502,-82.179558,missing past 6.4,moved,No,No,No,No,5,5,1,4,5,,1,0.8,0.8,,21-May,23-May,0.87,AY,,3-May,15-May,,5/21/2019,141,5.30.,,,10-Jun,,,160188,25-May,5,9.5,28-May,8,11.95,31-May,11,12.5,,,,0.8,0.6,0.1,1.2,1.6,1.2,,W,12,1,TRES,6.10.19,21,,3.25,3,11.5,11,,,,,,,78,25.35915393,20.31805556,30.25709712,,28.63131034,26.07014388,,,14.5,36.875,30.63382718,27.51862336,,,14.5,30.875,31.33204782,28.4742385,,,14.5,40.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21-May,23-May,8,9,20,20,30,27,0,0,0,2254.24,52.19,,,,,,,,,,,,13.11641,3.077497,0.3968193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRES,1.5,nestl.1.2,141,8:49:30,0.065972222,95,10,0.105263158,0.790277778,18.96666667,0.199649123,10,0.105263158,2.481944444,59.56666667,0.627017544,1,0.010526316,0.045138889,1.083333333,0.011403509,21,0.221052632,79.61666667,0.838070175,141,402.705,201,1.1615,2019,0,0,2,0,171,0,9,0,15,0,4,0,0,0,0,0,0,0,0,0,0,0,0,201,0.019900498,0,0.009950249,0,0.850746269,0,0,0,17.27,0,623.09375,0,23.55,0,173.485,0,76.5375,0,0,0,0,0,0,0,0,0,0,0,0,913.93625,0.0837449,0,0.018896285,0,0.681769379,0,0,195,9,0,0,0,750.65625,233.93,0,0,0.5940924,0.369130362,8
2019,4/19/2019,Wren,12,1,TRES,W12.1,19,W12.1.19,L2-596,25-May,5,9.6,323,,43,11.43,48,18,1E,9:51:00,,2019,4/19/2019,Wren,12,1,TRES,W12.1,39.309502,-82.179558,missing past 6.4,moved,No,No,No,No,5,5,1,4,5,,1,0.8,0.8,,21-May,23-May,0.87,AY,,3-May,15-May,,5/21/2019,141,5.30.,,,10-Jun,,,160188,25-May,5,9.5,28-May,8,11.95,31-May,11,12.5,,,,0.8,0.6,0.1,1.2,1.6,1.2,,W,12,1,TRES,6.10.19,21,,3.25,3,11.5,11,,,,,,,78,25.35915393,20.31805556,30.25709712,,28.63131034,26.07014388,,,14.5,36.875,30.63382718,27.51862336,,,14.5,30.875,31.33204782,28.4742385,,,14.5,40.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21-May,23-May,8,9,20,20,30,27,0,0,0,2254.24,52.19,,,,,,,,,,,,13.11641,3.077497,0.3968193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRES,3.5,nestl.3.4,143,7:25:24,0.071157407,102.4666667,15,0.14638907,0.411111111,9.866666667,0.096291477,15,0.14638907,2.230555556,53.53333333,0.522446324,0,0,0,0,0,30,0.292778139,63.4,0.618737801,141,402.705,201,1.1615,2019,0,0,2,0,171,0,9,0,15,0,4,0,0,0,0,0,0,0,0,0,0,0,0,201,0.019900498,0,0.009950249,0,0.850746269,0,0,0,17.27,0,623.09375,0,23.55,0,173.485,0,76.5375,0,0,0,0,0,0,0,0,0,0,0,0,913.93625,0.0837449,0,0.018896285,0,0.681769379,0,0,195,9,0,0,0,750.65625,233.93,0,0,0.5940924,0.369130362,8
2019,4/19/2019,Wren,12,1,TRES,W12.1,19,W12.1.19,L2-596,25-May,5,9.6,323,,43,11.43,48,18,1E,9:51:00,,2019,4/19/2019,Wren,12,1,TRES,W12.1,39.309502,-82.179558,missing past 6.4,moved,No,No,No,No,5,5,1,4,5,,1,0.8,0.8,,21-May,23-May,0.87,AY,,3-May,15-May,,5/21/2019,141,5.30.,,,10-Jun,,,160188,25-May,5,9.5,28-May,8,11.95,31-May,11,12.5,,,,0.8,0.6,0.1,1.2,1.6,1.2,,W,12,1,TRES,6.10.19,21,,3.25,3,11.5,11,,,,,,,78,25.35915393,20.31805556,30.25709712,,28.63131034,26.07014388,,,14.5,36.875,30.63382718,27.51862336,,,14.5,30.875,31.33204782,28.4742385,,,14.5,40.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21-May,23-May,8,9,20,20,30,27,0,0,0,2254.24,52.19,,,,,,,,,,,,13.11641,3.077497,0.3968193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRES,5.5,nestl.5.6,145,7:04:30,0.065972222,95,20,0.210526316,0.426388889,10.23333333,0.107719298,13,0.136842105,1.630555556,39.13333333,0.411929825,3,0.031578947,0.172222222,4.133333333,0.043508772,36,0.378947368,53.5,0.563157895,141,402.705,201,1.1615,2019,0,0,2,0,171,0,9,0,15,0,4,0,0,0,0,0,0,0,0,0,0,0,0,201,0.019900498,0,0.009950249,0,0.850746269,0,0,0,17.27,0,623.09375,0,23.55,0,173.485,0,76.5375,0,0,0,0,0,0,0,0,0,0,0,0,913.93625,0.0837449,0,0.018896285,0,0.681769379,0,0,195,9,0,0,0,750.65625,233.93,0,0,0.5940924,0.369130362,8
2019,4/19/2019,Wren,12,1,TRES,W12.1,19,W12.1.19,L2-596,25-May,5,9.6,323,,43,11.43,48,18,1E,9:51:00,,2019,4/19/2019,Wren,12,1,TRES,W12.1,39.309502,-82.179558,missing past 6.4,moved,No,No,No,No,5,5,1,4,5,,1,0.8,0.8,,21-May,23-May,0.87,AY,,3-May,15-May,,5/21/2019,141,5.30.,,,10-Jun,,,160188,25-May,5,9.5,28-May,8,11.95,31-May,11,12.5,,,,0.8,0.6,0.1,1.2,1.6,1.2,,W,12,1,TRES,6.10.19,21,,3.25,3,11.5,11,,,,,,,78,25.35915393,20.31805556,30.25709712,,28.63131034,26.07014388,,,14.5,36.875,30.63382718,27.51862336,,,14.5,30.875,31.33204782,28.4742385,,,14.5,40.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21-May,23-May,8,9,20,20,30,27,0,0,0,2254.24,52.19,,,,,,,,,,,,13.11641,3.077497,0.3968193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRES,7.5,nestl.7.8,147,,0.066365741,95.56666667,1,0.0104639,0.052083333,1.25,0.013079874,1,0.0104639,0.013194444,0.316666667,0.003313568,46,0.481339379,1.83125,43.95,0.459888385,48,0.502267178,45.51666667,0.476281828,141,402.705,201,1.1615,2019,0,0,2,0,171,0,9,0,15,0,4,0,0,0,0,0,0,0,0,0,0,0,0,201,0.019900498,0,0.009950249,0,0.850746269,0,0,0,17.27,0,623.09375,0,23.55,0,173.485,0,76.5375,0,0,0,0,0,0,0,0,0,0,0,0,913.93625,0.0837449,0,0.018896285,0,0.681769379,0,0,195,9,0,0,0,750.65625,233.93,0,0,0.5940924,0.369130362,8
2019,4/19/2019,Wren,12,1,TRES,W12.1,19,W12.1.19,L1-592,25-May,5,9.9,272,,44,12.5,46,19,1A,9:51:00,,2019,4/19/2019,Wren,12,1,TRES,W12.1,39.309502,-82.179558,missing past 6.4,moved,No,No,No,No,5,5,1,4,5,,1,0.8,0.8,,21-May,23-May,0.87,AY,,3-May,15-May,,5/21/2019,141,5.30.,,,10-Jun,,,160188,25-May,5,9.5,28-May,8,11.95,31-May,11,12.5,,,,0.8,0.6,0.1,1.2,1.6,1.2,,W,12,1,TRES,6.10.19,21,,3.25,3,11.5,11,,,,,,,78,25.35915393,20.31805556,30.25709712,,28.63131034,26.07014388,,,14.5,36.875,30.63382718,27.51862336,,,14.5,30.875,31.33204782,28.4742385,,,14.5,40.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21-May,23-May,8,9,20,20,30,27,0,0,0,2254.24,52.19,5,D5,0.835,D6,0.851,1,0.843,79.98102467,-0.865661904,0.136250497,1.362504972,13.11641,2.858314,0.3968194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRES,1.5,nestl.1.2,141,8:49:30,0.065972222,95,10,0.105263158,0.790277778,18.96666667,0.199649123,10,0.105263158,2.481944444,59.56666667,0.627017544,1,0.010526316,0.045138889,1.083333333,0.011403509,21,0.221052632,79.61666667,0.838070175,141,402.705,201,1.1615,2019,0,0,2,0,171,0,9,0,15,0,4,0,0,0,0,0,0,0,0,0,0,0,0,201,0.019900498,0,0.009950249,0,0.850746269,0,0,0,17.27,0,623.09375,0,23.55,0,173.485,0,76.5375,0,0,0,0,0,0,0,0,0,0,0,0,913.93625,0.0837449,0,0.018896285,0,0.681769379,0,0,195,9,0,0,0,750.65625,233.93,0,0,0.5940924,0.369130362,8
2019,4/19/2019,Wren,12,1,TRES,W12.1,19,W12.1.19,L1-592,25-May,5,9.9,272,,44,12.5,46,19,1A,9:51:00,,2019,4/19/2019,Wren,12,1,TRES,W12.1,39.309502,-82.179558,missing past 6.4,moved,No,No,No,No,5,5,1,4,5,,1,0.8,0.8,,21-May,23-May,0.87,AY,,3-May,15-May,,5/21/2019,141,5.30.,,,10-Jun,,,160188,25-May,5,9.5,28-May,8,11.95,31-May,11,12.5,,,,0.8,0.6,0.1,1.2,1.6,1.2,,W,12,1,TRES,6.10.19,21,,3.25,3,11.5,11,,,,,,,78,25.35915393,20.31805556,30.25709712,,28.63131034,26.07014388,,,14.5,36.875,30.63382718,27.51862336,,,14.5,30.875,31.33204782,28.4742385,,,14.5,40.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21-May,23-May,8,9,20,20,30,27,0,0,0,2254.24,52.19,5,D5,0.835,D6,0.851,1,0.843,79.98102467,-0.865661904,0.136250497,1.362504972,13.11641,2.858314,0.3968194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRES,3.5,nestl.3.4,143,7:25:24,0.071157407,102.4666667,15,0.14638907,0.411111111,9.866666667,0.096291477,15,0.14638907,2.230555556,53.53333333,0.522446324,0,0,0,0,0,30,0.292778139,63.4,0.618737801,141,402.705,201,1.1615,2019,0,0,2,0,171,0,9,0,15,0,4,0,0,0,0,0,0,0,0,0,0,0,0,201,0.019900498,0,0.009950249,0,0.850746269,0,0,0,17.27,0,623.09375,0,23.55,0,173.485,0,76.5375,0,0,0,0,0,0,0,0,0,0,0,0,913.93625,0.0837449,0,0.018896285,0,0.681769379,0,0,195,9,0,0,0,750.65625,233.93,0,0,0.5940924,0.369130362,8
2019,4/19/2019,Wren,12,1,TRES,W12.1,19,W12.1.19,L1-592,25-May,5,9.9,272,,44,12.5,46,19,1A,9:51:00,,2019,4/19/2019,Wren,12,1,TRES,W12.1,39.309502,-82.179558,missing past 6.4,moved,No,No,No,No,5,5,1,4,5,,1,0.8,0.8,,21-May,23-May,0.87,AY,,3-May,15-May,,5/21/2019,141,5.30.,,,10-Jun,,,160188,25-May,5,9.5,28-May,8,11.95,31-May,11,12.5,,,,0.8,0.6,0.1,1.2,1.6,1.2,,W,12,1,TRES,6.10.19,21,,3.25,3,11.5,11,,,,,,,78,25.35915393,20.31805556,30.25709712,,28.63131034,26.07014388,,,14.5,36.875,30.63382718,27.51862336,,,14.5,30.875,31.33204782,28.4742385,,,14.5,40.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21-May,23-May,8,9,20,20,30,27,0,0,0,2254.24,52.19,5,D5,0.835,D6,0.851,1,0.843,79.98102467,-0.865661904,0.136250497,1.362504972,13.11641,2.858314,0.3968194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRES,5.5,nestl.5.6,145,7:04:30,0.065972222,95,20,0.210526316,0.426388889,10.23333333,0.107719298,13,0.136842105,1.630555556,39.13333333,0.411929825,3,0.031578947,0.172222222,4.133333333,0.043508772,36,0.378947368,53.5,0.563157895,141,402.705,201,1.1615,2019,0,0,2,0,171,0,9,0,15,0,4,0,0,0,0,0,0,0,0,0,0,0,0,201,0.019900498,0,0.009950249,0,0.850746269,0,0,0,17.27,0,623.09375,0,23.55,0,173.485,0,76.5375,0,0,0,0,0,0,0,0,0,0,0,0,913.93625,0.0837449,0,0.018896285,0,0.681769379,0,0,195,9,0,0,0,750.65625,233.93,0,0,0.5940924,0.369130362,8
2019,4/19/2019,Wren,12,1,TRES,W12.1,19,W12.1.19,L1-592,25-May,5,9.9,272,,44,12.5,46,19,1A,9:51:00,,2019,4/19/2019,Wren,12,1,TRES,W12.1,39.309502,-82.179558,missing past 6.4,moved,No,No,No,No,5,5,1,4,5,,1,0.8,0.8,,21-May,23-May,0.87,AY,,3-May,15-May,,5/21/2019,141,5.30.,,,10-Jun,,,160188,25-May,5,9.5,28-May,8,11.95,31-May,11,12.5,,,,0.8,0.6,0.1,1.2,1.6,1.2,,W,12,1,TRES,6.10.19,21,,3.25,3,11.5,11,,,,,,,78,25.35915393,20.31805556,30.25709712,,28.63131034,26.07014388,,,14.5,36.875,30.63382718,27.51862336,,,14.5,30.875,31.33204782,28.4742385,,,14.5,40.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21-May,23-May,8,9,20,20,30,27,0,0,0,2254.24,52.19,5,D5,0.835,D6,0.851,1,0.843,79.98102467,-0.865661904,0.136250497,1.362504972,13.11641,2.858314,0.3968194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRES,7.5,nestl.7.8,147,,0.066365741,95.56666667,1,0.0104639,0.052083333,1.25,0.013079874,1,0.0104639,0.013194444,0.316666667,0.003313568,46,0.481339379,1.83125,43.95,0.459888385,48,0.502267178,45.51666667,0.476281828,141,402.705,201,1.1615,2019,0,0,2,0,171,0,9,0,15,0,4,0,0,0,0,0,0,0,0,0,0,0,0,201,0.019900498,0,0.009950249,0,0.850746269,0,0,0,17.27,0,623.09375,0,23.55,0,173.485,0,76.5375,0,0,0,0,0,0,0,0,0,0,0,0,913.93625,0.0837449,0,0.018896285,0,0.681769379,0,0,195,9,0,0,0,750.65625,233.93,0,0,0.5940924,0.369130362,8
